run,score
162,8270.444247300175
163,8221.351074759026
164,8259.466224776414
165,8077.340208895166
166,8116.2153224012145
167,8190.1189898618795
168,8155.421398704017
169,8103.554394811332
170,8360.919309259461
171,8164.5941011743425
172,8351.088641767401
173,8205.599251044852
174,8199.22236782474
175,8220.016396729907
176,8328.775636590846
177,8271.116994304526
178,8209.324326317643
179,8126.705655205391
180,8235.757528389395
181,8197.913467610906
182,8100.415918193348
183,8230.748868408173
184,8105.827259489448
185,8066.978264017556
186,8257.761681062148
187,8100.791164437359
188,8135.298831789553
189,8239.560472148958
190,8223.227922459446
191,8348.33606421847
192,8260.674883276164
193,8195.92218199649
194,8131.447898322194
195,8233.73114978541
196,8238.575824975813
197,8332.753427168076
198,8243.964254793906
199,8273.420908047112
200,8219.376240460912
201,8281.749354245403
202,8282.455996317325
203,8190.496820914229
204,8211.691769055316
205,8138.631653333354
206,8326.971753069472
207,8290.821420326904
208,8130.670690760329
209,8202.373548552909
210,8197.828101651334
211,8331.114779166699
212,8231.992320947802
213,8260.033188332714
214,8324.410745894118
215,8161.005915666877
216,8115.925607979335
217,8227.660001602086
218,8302.691237302077
219,8199.064464516716
220,8255.400243156442
221,8244.173791656072
222,8328.84315978972
223,8373.496742646434
224,8298.464547257743
225,8223.838110650124
226,8158.790911831211
227,8154.082353960948
228,8292.492702495956
229,8338.739759735498
230,8291.480218214685
231,8188.485671283792
232,8219.68743955838
233,8225.759240113875
234,8222.178046954297
235,8306.379396847726
236,8305.199653135061
237,8188.272447182842
238,7999.504235673847
239,8214.086992175095
240,8221.549140789099
241,8273.977978040799
242,8067.347940287231
243,8002.817176413426
244,8172.599324455172
245,8276.320130561384
246,8179.255197225412
247,8284.812769503442
248,8178.0266247021555
249,8136.881745875122
250,8371.476709772167
251,8433.13522553988
252,8383.150331271916
253,8339.18042433721
254,8133.075549248023
255,8102.1842249714955
256,8193.41651373731
257,8272.428978255468
258,8344.180664354042
259,8429.993225632174
260,8307.625833343154
261,8099.9673341235775
262,8356.597950060603
263,8170.937922247276
264,8236.495258896393
265,8275.552327714708
266,8134.526038660287
267,8179.650616378487
268,8285.034704998603
269,8147.499808082358
